Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
25674930,Quân Khu Nam Đồng,Bình Ca,"Ca, Bình",,"=""""","=""""",1,4.28,NXB Trẻ,Paperback,437,2019,2015,2025/11/04,2016/07/12,,,read,"Thấy nhà hát Tuổi Trẻ đang tập vở này nên mình mới đọc.<br/>Không tin nổi, mình nghĩ cuốn này nên bị cấm xuất bản mới đúng. Dù nó có phản ánh một giai đoạn, một vài tuổi trẻ ở đó, nó quá kinh khủng, làm tiền lệ cho thế hệ sau này.<br/>Người ta lấy gì làm tự hào với cái tuổi trẻ đó mà viết lại vậy??? ",,,1,0
215976904,Daisy Miller & Di sản Aspern,Henry James,"James, Henry","Anh Hoa, Phan Lương","=""""","=""""",0,3.80,FORMApubli,Paperback,220,2024,1888,,2025/11/03,to-read,to-read (#230),to-read,,,,0,0
243368506,Bất Khuất,William Faulkner,"Faulkner, William",Phạm Văn,"=""""","=""""",0,3.77,Tao Đàn & NXB Hội Nhà Văn,Paperback,282,2025,1938,,2025/11/03,to-read,to-read (#229),to-read,,,,0,0
239452438,Một người tên là Thứ Năm,G.K. Chesterton,"Chesterton, G.K.",Bùi Gia Bin,"=""6326119014""","=""9786326119015""",0,3.82,NXB Lao Động & FORMApubli,Paperback,272,2025,1908,,2025/11/03,to-read,to-read (#228),to-read,,,,0,0
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",5,4.22,Anagrama,Paperback,1128,2004,2004,2025/11/03,2025/10/14,,,read,"Đây là một trong những cuốn dày, nặng nhất trên giá sách của mình.<br/>Tại vì nặng, nên để trên giá cỡ 3-4 năm rồi mà vẫn chưa bao giờ có ý định đọc.<br/>Chuyển qua Ebook mới hoàn thành được đó.<br/>Mình có bỏ qua gần 1 nửa của phần thứ 4 - tội ác...khá mệt khi, như kiểu đọc một danh sách nạn nhân.<br/>Một cuốn sách chạy từ châu Âu sang Mĩ, tới thành phố nào thì có giọng văn của nơi đó luôn.<br/>",,,1,0
18716911,Cơm thầy cơm cô,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",0,3.85,NXB Văn học,Unknown Binding,,1936,,,2025/10/18,to-read,to-read (#227),to-read,,,,0,0
17902138,Lục xì,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",0,3.96,NXB Văn học,Paperback,210,2011,1937,,2025/10/18,to-read,to-read (#226),to-read,,,,0,0
18716921,Kỹ nghệ lấy Tây,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",0,3.83,NXB. Văn học,Paperback,111,2018,1934,,2025/10/18,to-read,to-read (#225),to-read,,,,0,0
18340953,Vỡ Đê,Vũ Trọng Phụng,"Phụng, Vũ Trọng",,"=""""","=""""",4,3.99,Nxb Văn học,Paperback,227,2005,2005,2025/10/18,2024/05/05,,,read,"[ebook]<br/>Oh woww, hóa ra vỡ đê chỉ là điểm bắt đầu. ",,,1,0
231977711,Bài ca Solomon,Toni Morrison,"Morrison, Toni",,"=""6044934403""","=""9786044934402""",0,4.16,San Hô & NXB Hội nhà văn,Paperback,488,2025,1977,,2025/10/14,to-read,to-read (#224),to-read,,,,0,0
25117993,Từ bờ bên kia,Alexander Herzen,"Herzen, Alexander",Nguyễn Văn Trọng,"=""""","=""""",0,4.16,NXB Tri Thức,Paperback,372,2012,1970,,2016/03/15,currently-reading,currently-reading (#13),currently-reading,,,,1,0
15719974,Bà Bôvary,Gustave Flaubert,"Flaubert, Gustave",Bạch Năng Thi,"=""""","=""""",4,3.71,NXB Văn học,Hardcover,483,2017,1856,2025/10/12,2025/07/24,,,read,,,,1,0
7748911,Madam Bovary,Daniel Bardet,"Bardet, Daniel","Gustave Flaubert, Michel Janvier, Murat Yurdakul, Ulaş Candaş","=""6055813386""","=""9786055813383""",0,3.60,NTV Yayınları,Paperback,64,2009,2010,,2025/10/06,to-read,to-read (#223),to-read,,,,0,0
33395691,Trạm tín hiệu số 23,Hugh Howey,"Howey, Hugh",Nguyễn Thành  Long,"=""""","=""""",2,3.90,"NXB Văn Học, Bookism",Paperback,300,2016,2015,2025/10/06,2025/03/17,,,read,[ebook]<br/>Hơi ngớ ngẩn ,,,1,0
60628246,Người Hạt Dẻ,Søren Sveistrup,"Sveistrup, Søren",Khánh An,"=""6043493020""","=""9786043493023""",0,4.21,"Đinh Tị Books, NXB Thanh Niên",Paperback,524,2022,2019,,2025/09/29,to-read,to-read (#222),to-read,,,,0,0
53496,Walk Two Moons,Sharon Creech,"Creech, Sharon",,"=""0060739495""","=""9780060739492""",0,4.00,HarperTrophy,Paperback,280,1996,1994,,2025/09/29,to-read,to-read (#221),to-read,,,,0,0
223093175,Maus: Chuyện một kẻ sống sót,Art Spiegelman,"Spiegelman, Art",Đức Anh,"=""6043686104""","=""9786043686104""",0,4.58,Nhã Nam & NXB Hội Nhà Văn,Paperback,296,2024,1980,2025/09/29,2025/01/12,,,read,Không nên để bao nhiêu *<br/>tại đọc nhiều truyện trước đó rồi nên đọc cuốn này không nhiều cảm xúc lắm,,,1,0
60670889,Bức Thư Của Người Đàn Bà Không Quen,Stefan Zweig,"Zweig, Stefan",Dương Tường,"=""""","=""""",0,4.09,NXB Văn Học | Hải Đăng,Unknown Binding,276,2022,1922,,2025/09/27,,,read,,,,1,0
61396309,Điều Thuộc Về Em,Garth Greenwell,"Greenwell, Garth",Jack Frogg,"=""6043489481""","=""9786043489484""",0,3.78,NXB Phụ Nữ & Huy Hoàng Books,Paperback,352,2022,2016,,2025/09/27,to-read,to-read (#220),to-read,,,,0,0
12001939,Đo thế giới,Daniel Kehlmann,"Kehlmann, Daniel",Lê Quang,"=""""","=""""",0,3.73,Nhã Nam & NXB Văn học,Paperback,337,2009,2005,,2025/09/27,to-read,to-read (#219),to-read,,,,0,0
57425163,"Đừng bao giờ buông dao ( Hỗn mang, #1)",Patrick Ness,"Ness, Patrick",Trần Nguyên,"=""6049983321""","=""9786049983320""",0,3.97,Nhã Nam & NXB Hội Nhà Văn,Paperback,452,2021,2008,,2025/09/27,to-read,to-read (#218),to-read,,,,0,0
6318283,Desert,J.M.G. Le Clézio,"Clézio, J.M.G. Le",C. Dickson,"=""1567923860""","=""9781567923865""",0,3.69,"David R. Godine, Publisher",Hardcover,352,2009,1980,,2025/09/27,,,read,,,,1,0
25590712,Chỉ là mơ ước thôi,Grégoire Delacourt,"Delacourt, Grégoire",Bằng An,"=""""","=""""",0,3.60,Nhã Nam & NXB Hội Nhà Văn,Paperback,172,2015,2012,,2025/09/27,,,read,,,,1,0
43232252,Mattia Pascal Quá Cố,Luigi Pirandello,"Pirandello, Luigi",Trần Dương Hiệp,"=""6045385209""","=""9786045385203""",0,4.00,Tao Đàn & Nxb. Hội Nhà Văn,Paperback,278,2018,1904,,2025/09/26,to-read,to-read (#217),to-read,,,,0,0
18244714,Bút ký người đi săn,Ivan Turgenev,"Turgenev, Ivan",Phạm Mạnh Hùng,"=""6045550099""","=""9786045550090""",0,3.96,Nhã Nam & NXB Hà Nội,Paperback,452,2020,1852,,2025/09/26,to-read,to-read (#216),to-read,,,,0,0
239372323,Sứ mệnh Hail Mary,Andy Weir,"Weir, Andy",Trương Duy Hiệu,"=""""","=""""",0,4.51,NXB Văn Học & AsNovel,Paperback,592,2025,2021,,2025/09/25,to-read,to-read (#215),to-read,,,,0,0
37549506,Sapiens: Lược sử loài người,Yuval Noah Harari,"Harari, Yuval Noah","Nguyễn Thuỷ Chung, Võ Minh Tuấn","=""6049436002""","=""9786049436000""",4,4.33,Alphabooks & NXB Tri Thức,Paperback,548,2017,2011,2019/10/20,2019/09/28,,,read,"Một cuốn sách về loài người, sự phát triển từ thời nguyên sơ đến kinh tế, chính trị, xã hội hiện đại.<br/>Một cuốn sách nên đọc trước 30 tuổi, bao quát tất cả các vấn đề mà một thanh niên thời đại này nên nắm được. Thực ra mình không thích kinh tế, chính trị nên mấy phần này mình dọc không thấm. Tuy nhiên tôn giáo lại rất hay. <br/><br/>Giống như dưới cmt về cách mạng nông nghiệp, mình thấy tác giá viết khá tiêu cực.<br/>Có một phần về ""Tham Ái"", thực ra trong cuốn sách này chúng ta không thẻ đánh giá đúng sai, tốt xấu về bất kỳ vấn đề nào. Nhưng tác giả viết một chiều làm mình thấy không thoải mái. ""Tham Ái"" phần nào đã thúc đẩy sự phát triển của xã hội đấy thôi.<br/><br/>Không phải tiểu thuyết về loài người. Nó là một cuốn sách như một người bóc tách, lột trần mớ mặt nạ của loài người, trưng ra những phần thô thất.",,,1,0
25730524,Nữ sinh,Osamu Dazai,"Dazai, Osamu",Hoàng Long,"=""""","=""""",0,3.96,NXB Hội Nhà Văn,Paperback,187,2015,1939,,2015/10/27,to-read,to-read (#6),to-read,,,,0,0
24678653,451 độ F,Ray Bradbury,"Bradbury, Ray",Dick Trương,"=""6046938716""","=""9786046938712""",2,3.97,Nhã Nam & NXB Văn Học,Paperback,229,2015,1953,2025/09/13,2024/01/13,,,read,[ebook]<br/>Kịch bản trẻ con ,,,1,0
26851699,Chim cổ đỏ,Jo Nesbø,"Nesbø, Jo",Nguyễn Quang Huy,"=""6045514513""","=""9786045514511""",4,3.95,Nhã Nam & NXB Hà Nội,Paperback,525,2015,2000,2025/09/13,2016/04/27,,,read,,,,1,0
35849695,Những kỳ vọng lớn lao,Charles Dickens,"Dickens, Charles",Lê Đình Chi,"=""""","=""""",3,3.80,Nhã Nam & NXB Văn Học,Paperback,508,2017,1861,2025/08/08,2017/08/27,,,read,"[ebook] 3.5 đi<br/>Nửa đầu hơi chán.<br/>Nửa sau ổn áp.<br/>Cú quay xe hay ho đó chứ! Nhận tiền của một người lạ, không có cái gì tự dưng từ trên trời rơi xuống hết :)))",,,1,0
17918318,Bọn làm bạc giả,André Gide,"Gide, André",Phùng Văn Tửu,"=""""","=""""",3,3.83,NXB Văn học,Paperback,393,2017,1925,2025/08/01,2025/03/31,,,read,"“Không có một cốt truyện rõ ràng, không có một đường dây xuyên suốt … “",,,1,0
214175313,Đất lành,Pearl S. Buck,"Buck, Pearl S.",Nguyễn Vân Hà,"=""6043291797""","=""9786043291797""",2,4.01,NXB Phụ nữ Việt Nam & Bình Book,Paperback,384,2024,1931,2025/07/08,2024/06/22,,,read,Kiểu tóm tắt một cuộc đời ấy :)<br/>Khởi động lại thói quen đọc ,,,1,0
29372705,Bà Dalloway,Virginia Woolf,"Woolf, Virginia",Nguyễn Thành Nhân,"=""""","=""""",0,3.77,NXB Tổng hợp Tp.HCM,Paperback,312,2016,1925,,2025/06/27,to-read,to-read (#214),to-read,,,,0,0
50967683,Đọc Hồi Ký Colonel Jean Leroy,Jean   Leroy,"Leroy, Jean",Tương Lâm,"=""1629884936""","=""9781629884936""",0,5.00,Tác giả,Paperback,330,2015,1977,,2025/05/23,to-read,to-read (#213),to-read,,,,0,0
22739474,Dạ khúc chim,Taha Hussein,"Hussein, Taha",Tôn Thất Hoàng,"=""""","=""""",0,3.92,NXB VHSG,Paperback,241,2008,1934,,2025/05/23,to-read,to-read (#212),to-read,,,,0,0
205091837,Cháu trai Wittgenstein,Thomas Bernhard,"Bernhard, Thomas",Phan Nhu,"=""""","=""""",0,4.02,NXB Hội nhà văn & Xuất bản Khác,Paperback,124,2024,1982,,2025/05/23,to-read,to-read (#211),to-read,,,,0,0
16030014,Âm thanh và cuồng nộ,William Faulkner,"Faulkner, William","Phan Đan, Phan Linh Lan","=""""","=""""",0,3.86,Bách Việt & NXB Văn học,Paperback,464,2008,1929,,2025/05/23,to-read,to-read (#210),to-read,,,,0,0
233435863,"Job, tiểu thuyết về một người thuần hậu",Joseph Roth,"Roth, Joseph",Cao Việt Dũng,"=""""","=""""",0,3.91,FORMApubli & NXB Hà Nội,Paperback,248,2025,1930,,2025/05/23,to-read,to-read (#209),to-read,,,,0,0
16076416,Sông Côn mùa lũ (#1),Nguyễn Mộng Giác,"Giác, Nguyễn Mộng",,"=""""","=""""",0,3.98,NXB Văn Học,Hardcover,1470,2003,2003,,2025/05/23,to-read,to-read (#208),to-read,,,,0,0
15722872,Gối đầu lên cỏ,Natsume Sōseki,"Sōseki, Natsume",Lam Anh,"=""""","=""""",2,3.75,Phương Nam & NXB Hội Nhà Văn,Paperback,228,2012,1906,2025/05/22,2025/03/17,,,read,"[ebook]<br/>2.5<br/>Nhạt nhạt, mà một năm vẫn nên đọc văn học Nhật một lượt.<br/>Đúng kiểu cảm giác gối đầu lên cỏ, lúc thoải mái chút, vào công viên đi dạo, nằm trên cỏ ngắm mây trôi lãng đãng… chính là cảm giác thảnh thơi như thế. Mà lâu rồi mình không được thảnh thơi vậy :) ",,,1,0
16076358,Lều chõng (Việt Nam danh tác),Ngô Tất Tố,"Tố, Ngô Tất",,"=""6049540063""","=""9786049540066""",4,4.11,NXB Văn Học,,412,2017,,2025/05/21,2025/05/09,,,read,"[ebook]<br/>Chỉ cách một thế hệ trước, đọc thư của các diễn sĩ vẫn còn bay bổng, vẫn đậm chữ thương. Vậy mà bây giờ văn mình không qua ngọn cỏ. Nói gì thời các cụ đi lều chõng, các cụ mình tài quá.<br/><br/>Thơ của cụ Nguyễn Công Trứ<br/>« Kiếp sau xin chớ làm người, <br/>Làm cây thông đứng giữa trời mà reo. <br/>Giữa trời vách đá cheo leo, <br/>Ai mà chịu rét thì trèo với thông.""  »<br/>",,,1,0
40537189,Chỉ ngu ngơ mới biết cười,Edith Wharton,"Wharton, Edith",Lan Hương,"=""6049675775""","=""9786049675775""",3,3.98,NXB Hội nhà văn & Tao Đàn,Paperback,410,2018,1905,2025/05/14,2018/08/03,,,read,"[ebook]<br/>3.5<br/>Oài <br/>“Tất cả những tình thế của cuộc sống đã hợp lực để họ rời xa nhau” <br/>Cô ấy đỉnh đó chứ, được dạy không cúi đầu, giữ đúng phẩm chất của mình. ",,,1,0
39655044,Britt-Marie đã ở đây,Fredrik Backman,"Backman, Fredrik",Hoàng Anh,"=""""","=""""",0,4.09,NXB Trẻ,Paperback,446,2018,2014,2025/05/09,2022/06/17,,,read,"[ebook] <br/>Nhạt nhẽo v~<br/>Cùng tác giả, cuốn trước mình đã kêu overrate rồi mà vẫn cố tình đọc cuốn thứ hai :((",,,1,0
18622950,Tướng Về Hưu,Nguyễn Huy Thiệp,"Thiệp, Nguyễn Huy",,"=""""","=""""",4,4.05,Nxb. Văn Hóa Thông Tin,Paperback,400,2011,1987,2025/04/29,2025/03/17,,,read,"[ebook]<br/>Oh, Việt Nam thời kỳ tranh tối tranh sáng. Vừa thấy chỗ cũ, lại vừa bước ngay sang chỗ quá mới… Làm mình không hình dung nổi, cuộc sống của tác giả giai đoạn đó đã sôi động, nhiều màu sắc quá trời rồi. <br/>Nhiều cái mình tưởng tới giờ còn lạc hậu, vậy mà thời đó đã hơn bây giờ :))) <br/>Nhưng mà lúc tranh tối sáng đó, dễ quáng gà, nó bị mập mờ, không rõ ràng :)",,,1,0
24280,Les Misérables,Victor Hugo,"Hugo, Victor","Norman MacAfee, Charles E. Wilbour, Lee Fahnestock, Isabel Florence Hapgood","=""0451525264""","=""9780451525260""",4,4.21,Penguin,Mass Market Paperback,1463,1987,1862,2025/04/21,2015/03/20,,,read,"[ebook]<br/>Nếu Nga có Tolstoy để tự hào có Chiến tranh và hoà bình, thì Pháp có thể tự hào với Victor Hugo và Những người khốn khổ. Tất nhiên là không nên mang ra so sánh, Tolstoy vẫn là hơn - góc nhìn cá nhân.<br/>Jean Valjean như một vị thánh, còn Cosette và Marius thì không có lý tưởng gì :|<br/><br/>",,,1,0
13574353,Con Bim trắng tai đen,Gavriil Troyepolsky,"Troyepolsky, Gavriil",,"=""""","=""""",0,4.41,NXB Văn học,Paperback,288,2011,1971,,2025/04/13,to-read,to-read (#207),to-read,,,,0,0
25073418,Me Tư Hồng,Nguyễn Ngọc Tiến,"Tiến, Nguyễn Ngọc",,"=""""","=""""",4,3.90,NXB Trẻ,Paperback,364,2014,2014,2025/04/10,2021/01/14,,,read,"[ebook] <br/>Thực ra sẽ hơi khó để đánh giá.<br/>Me Tư Hồng, nếu không phải là Me Tư Hồng thì sẽ là cái tên khác, của những người khác chứ không phải Trần Thị Lan.<br/>Quá thông minh, quá sắc sảo. Đánh giá theo đúng những gì sách viết thôi… ",,,1,0
55378565,Chàng trai nuốt chửng vũ trụ,Trent Dalton,"Dalton, Trent",,"=""6045847059""","=""9786045847053""",0,4.34,"NXB Tổng Hợp TPHCM, Nhà Sách Nhân Văn ",Paperback,613,2020,2018,,2025/04/09,to-read,to-read (#206),to-read,,,,0,0
228271488,"Vụ án mèo Ba Tư (Perry Mason, #7)",Erle Stanley Gardner,"Gardner, Erle Stanley",Ngô  Thế Vinh,"=""632606161X""","=""9786326061611""",0,4.01,NXB Văn học & Phúc Minh,Paperback,287,2025,1935,,2025/04/09,to-read,to-read (#205),to-read,,,,0,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.34,Grand Central Publishing,Kindle Edition,496,2017,2017,,2025/04/09,to-read,to-read (#204),to-read,,,,0,0
229171759,Những kẻ hèn nhát,Josef Škvorecký,"Škvorecký, Josef",Bình Slavická,"=""6043900009""","=""9786043900002""",0,3.93,Phụ Nữ,Paperback,528,2023,1958,,2025/04/09,to-read,to-read (#203),to-read,,,,0,0
33006513,Mưa Đỏ,Chu Lai,"Lai, Chu",,"=""""","=""""",0,4.42,NXB Quân Đội Nhân Dân,Paperback,360,2016,2016,,2025/04/09,to-read,to-read (#202),to-read,,,,0,0
28810470,Giây Phút Này,Guillaume Musso,"Musso, Guillaume",Phúc Chi Nhi,"=""""","=""""",1,3.78,Nhã Nam,Paperback,334,2016,2015,2025/04/08,2017/04/03,,,read,[ebook]<br/>Trời ơi nó dở :(,,,1,0
14060207,Đỏ và đen,Stendhal,"Stendhal, Stendhal",Đoàn Phú Tứ,"=""""","=""""",0,3.86,Nxb. Văn Học,Paperback,941,1830,1830,,2025/03/31,to-read,to-read (#201),to-read,,,,0,0
57008175,Tàn Ngày Để Lại,Kazuo Ishiguro,"Ishiguro, Kazuo",Nguyễn An Lý,"=""""","=""""",0,4.14,NXB Văn Học | Nhã Nam,Hardcover,286,2021,1989,,2025/03/29,to-read,to-read (#200),to-read,,,,0,0
15721745,Istanbul - Hồi ức và thành phố,Orhan Pamuk,"Pamuk, Orhan",Nguyễn Quốc Trụ,"=""""","=""""",4,3.82,NXB Văn học,Paperback,544,2010,2003,2025/03/26,2017/03/24,,,read,"[ebook]<br/>Lúc đầu hơi có cảm giác giống cách Vũ Bằng miêu tả Hà Nội. Thích cách mà những nhà văn sống ở đó, miêu tả cuộc sống, không khí ở đó. Sẽ khác hoàn toàn với cách nhìn của những nhà văn chỉ đi qua, chỉ tới thăm một nơi nào đó. Thậm chí, người nước ngoài không lớn lên cùng văn hóa đó, dù sống lâu ở đó cũng không thể miêu tả được.<br/>Kiểu, vẻ đẹp của nỗi buồn…",,,1,0
28096938,Cội Rễ,Alex Haley,"Haley, Alex",Dương Tường,"=""""","=""""",3,4.45,NXB Tác phẩm mới,Paperback,970,1984,1976,2025/03/19,2024/06/09,,,read,"[ebook]<br/>2.5<br/>Khoảng 1/3 đầu thì hay, về châu Phi, về cội rễ.<br/>Sau đó thì … chỉ là câu chuyện thế hệ này nối tiếp thế hệ khác một cách nhanh chóng. Cũng không có nét đặc trưng gì quá nổi bật.<br/>Nó được rate cao vì nó về người da đen à? <br/>Không hay bằng cơ số chuyện cùng thể loại, Túp lều của bác Tôm, Tuyến hỏa xa ngầm …<br/>Bây giờ lên tàu, mình sẽ gặp một số người có mức độ đen khác nhau, và mình tự hỏi câu chuyện tổ tiên của họ như nào? ",,,1,0
213243949,Three Days in June,Anne Tyler,"Tyler, Anne",,"=""0593803485""","=""9780593803486""",0,3.59,Knopf,Hardcover,165,2025,2025,,2025/03/17,to-read,to-read (#199),to-read,,,,0,0
216244242,Đêm Biến Mất,Lisa Jewell,"Jewell, Lisa",Nguyễn Quang Huy,"=""""","=""""",0,4.08,Mintbooks & NXB Dân Trí,Paperback,420,2024,2021,,2025/03/17,to-read,to-read (#198),to-read,,,,0,0
221720388,Đội lốt da vàng,R.F. Kuang,"Kuang, R.F.",Lam  Vũ,"=""6044928179""","=""9786044928173""",0,3.72,NXB Lao Động & Rainbow Books,Paperback,344,2024,2023,,2025/03/17,to-read,to-read (#197),to-read,,,,0,0
207626655,"Cát bụi (Silo, #3)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.23,Nhã Nam & NXB Hội Nhà Văn,Paperback,476,2024,2013,,2025/03/17,to-read,to-read (#196),to-read,,,,0,0
